p,eps,L,mu,c,episode,convergence
1.75,0.25,0.5,0.25,1*(1-eps),"[0.16719813486900845, 0.1375588531261331, 0.11111633076804717, 0.08835721934359224, 0.06922867459257523, 0.05342734952864961, 0.040558508254861236, 0.030216407029492166, 0.02202014080298456, 0.01562686033508576, 0.010733754355958228, 0.007075546588252405, 0.004420545935029205, 0.0028269814676493976, 0.0025507289304777833, 0.0025237230506435586, 0.0024852980941249803, 0.0024015020147490963, 0.002273314851906069]",True
1.75,0.25,0.5,0.25,0.5*(1-eps),"[0.20317185141859828, 0.18273087905013968, 0.16230803746360742, 0.14266709486598453, 0.12427537172796504, 0.10738414191311423, 0.09209505223909459, 0.07841147255608302, 0.06627593923506155, 0.05559619677274871, 0.046262539239766795, 0.038158910142683085, 0.031169670505216306, 0.02518347182046786, 0.020095260176456128, 0.01580711492726328, 0.012228392144604158, 0.009275491112203901, 0.006871453489247914]",True
1.75,0.25,0.5,0.25,0.25*(1-eps),"[0.2249601331591096, 0.21275940295811, 0.1996749626591556, 0.18613662802648548, 0.17248804653423028, 0.15899694640348286, 0.1458651595953056, 0.1332388438501968, 0.12121833631508996, 0.10986729203694245, 0.09922068551233969, 0.08929165823767163, 0.0800770913571753, 0.07156214449000836, 0.06372383893961302, 0.056533688875055686, 0.049959876716108534, 0.043968736186746835, 0.03852589916921131]",True
1.75,0.25,0.5,0.375,2*(1-eps),"[0.14128741639620152, 0.10564546840170386, 0.07582972909407498, 0.05217923674570224, 0.03426104739451464, 0.02128562157166718, 0.012342414625446418, 0.0065300594060853515, 0.0030269134397460217, 0.0011871312436454251, 0.0011334288165481883, 0.0012286447546647388, 0.0012389686840442132, 0.0011645095789162621, 0.0010285486226046198, 0.0008591783181228036, 0.0006811518506387985, 0.0005110641800209455, 0.0003630438375052772]",True
1.75,0.25,0.5,0.375,1.5*(1-eps),"[0.14128741639620152, 0.10564546840170386, 0.07582972909407498, 0.05217923674570224, 0.03426104739451464, 0.02128562157166718, 0.012342414625446418, 0.0065300594060853515, 0.0030269134397460217, 0.0011871312436454251, 0.0011334288165481883, 0.0012286447546647388, 0.0012389686840442132, 0.0011645095789162621, 0.0010285486226046198, 0.0008591783181228036, 0.0006811518506387985, 0.0005110641800209455, 0.0003630438375052772]",True
1.75,0.25,0.5,0.375,1*(1-eps),"[0.1630043044645543, 0.13071639195601562, 0.1016348866220133, 0.07666894378639366, 0.056044331487271636, 0.039578520079278916, 0.02686488379788864, 0.017390288657263532, 0.01060789602523976, 0.005982307311507383, 0.00301783568386648, 0.0014216671607941698, 0.001446483497609877, 0.0015912881377719863, 0.0016556246021038098, 0.0016284750472361157, 0.0015252765816244204, 0.0013680447997683322, 0.0011789792169765354]",False
1.75,0.25,0.5,0.375,0.5*(1-eps),"[0.20180705168136548, 0.18016371728904765, 0.15818804164999095, 0.13676611196420285, 0.11651520485452946, 0.09783512974834872, 0.08095547907983616, 0.06597720574960544, 0.05290698429497288, 0.04168477011727972, 0.032204926312600704, 0.024332223446066885, 0.017913742679873074, 0.012787720436140695, 0.008790156134837213, 0.0057597947054206355, 0.003541949436868334, 0.0021775555401960236, 0.0021946754065545917]",True
1.75,0.25,0.5,0.375,0.25*(1-eps),"[0.22456809889154036, 0.21196040615603434, 0.1982776141832725, 0.18394698474993879, 0.16932872313182915, 0.15472203689497838, 0.14037039840676707, 0.12646690558421023, 0.11315997144590138, 0.10055916996215354, 0.08874091173747849, 0.07775376738251774, 0.06762328993688523, 0.05835626861699299, 0.04994445307245318, 0.042367600506456264, 0.03559622691348729, 0.029593693963985163, 0.02431811086132791]",True
1.75,0.25,1.0,0.0,2*(1-eps),"[0.31770635213070364, 0.26471191029131785, 0.22155091509799024, 0.1869136251040815, 0.15916347871028091, 0.13682463708983678, 0.1187003937518792, 0.10386092700375693, 0.09159552659708613, 0.08136298876313874, 0.07279119743508397, 0.06558065574753534, 0.05944575333464956, 0.054174633836811946, 0.04961075889057396, 0.04563988648590724, 0.04216323780056671, 0.0391024353741766, 0.03639236013884124]",True
1.75,0.25,1.0,0.0,1.5*(1-eps),"[0.31770635213070364, 0.26471191029131785, 0.22155091509799024, 0.1869136251040815, 0.15916347871028091, 0.13682463708983678, 0.1187003937518792, 0.10386092700375693, 0.09159552659708613, 0.08136298876313874, 0.07279119743508397, 0.06558065574753534, 0.05944575333464956, 0.054174633836811946, 0.04961075889057396, 0.04563988648590724, 0.04216323780056671, 0.0391024353741766, 0.03639236013884124]",True
1.75,0.25,1.0,0.0,1*(1-eps),"[0.3495684025893396, 0.30000579907289476, 0.2573852553897013, 0.22160426790842816, 0.19185991146344075, 0.1671830121798119, 0.14666135434622127, 0.1295136389590459, 0.11509898968647359, 0.10290235699525652, 0.0925132816891327, 0.08360539632499038, 0.07593611766640365, 0.0693370152300959, 0.06361181784828118, 0.0586055490504273, 0.05419771887582767, 0.050296618991788916, 0.046832354578303224]",True
1.75,0.25,1.0,0.0,0.5*(1-eps),"[0.4114658744164027, 0.37500454204178285, 0.33983399464370134, 0.30709942122830214, 0.2773103451755389, 0.25058043424938986, 0.22679774230360567, 0.20573603187923448, 0.1871226951669659, 0.17067830546046042, 0.1561370626129552, 0.1432567216977917, 0.13182195421449175, 0.12164425788479684, 0.11256014486558688, 0.10442861621331286, 0.09712840892520942, 0.09055535288346112, 0.08461993755591632]",True
1.75,0.25,1.0,0.0,0.25*(1-eps),"[0.4514330763512881, 0.42857434042093645, 0.40464424671638993, 0.380497603236006, 0.35675627758117023, 0.33384887524556633, 0.31205072579461174, 0.29151976181574435, 0.2723279374993367, 0.2544861120841766, 0.23796401793152655, 0.22270534534311304, 0.20863781867991169, 0.1956814585732713, 0.18375362156769123, 0.17277245486183865, 0.16265913623900788, 0.15333929483718542, 0.14474351935916846]",True
1.75,0.25,1.0,0.5,2*(1-eps),"[0.2951894535304226, 0.23018939557798107, 0.1756745927607795, 0.1314517042617872, 0.09638071048642011, 0.06907266968445876, 0.04818480278562243, 0.03252267229001764, 0.021058835530699396, 0.012920457191592431, 0.007369272138966233, 0.004500846411291166, 0.00413415806508966, 0.004036082700136067, 0.003873034148457456, 0.0036192381659850606, 0.0032928856643096352, 0.002920459831016407, 0.002527504091189179]",True
1.75,0.25,1.0,0.5,1.5*(1-eps),"[0.2951894535304226, 0.23018939557798107, 0.1756745927607795, 0.1314517042617872, 0.09638071048642011, 0.06907266968445876, 0.04818480278562243, 0.03252267229001764, 0.021058835530699396, 0.012920457191592431, 0.007369272138966233, 0.004500846411291166, 0.00413415806508966, 0.004036082700136067, 0.003873034148457456, 0.0036192381659850606, 0.0032928856643096352, 0.002920459831016407, 0.002527504091189179]",True
1.75,0.25,1.0,0.5,1*(1-eps),"[0.33439624881504487, 0.27511765780280456, 0.22223265997385566, 0.1767144360435276, 0.13845734402283552, 0.10685466237515405, 0.08111701222127894, 0.06043279964054326, 0.04404027013344435, 0.03125370720207678, 0.021467497353404228, 0.014151081990610843, 0.008841089028240086, 0.005653629396292864, 0.005101348734903702, 0.005046983095346415, 0.004970438764081, 0.00480291197016658, 0.004546356230271345]",True
1.75,0.25,1.0,0.5,0.5*(1-eps),"[0.40634367742603444, 0.36546174176266133, 0.3246160747709414, 0.28533418657332366, 0.248550735298795, 0.21476826192360146, 0.18419009316955307, 0.15682288789891688, 0.1325518426853548, 0.111192372424868, 0.09252507665485195, 0.07631779965336781, 0.062339323824406385, 0.050366943569783065, 0.040190520744519405, 0.03161422997061403, 0.024456769520260196, 0.01855098777021023, 0.013742912330144555]",True
1.75,0.25,1.0,0.5,0.25*(1-eps),"[0.4499201681812406, 0.42551878199814225, 0.3993499071268228, 0.37227322884706165, 0.34497605444955065, 0.3179938708503974, 0.29173026017457293, 0.2664776858633132, 0.24243666072006803, 0.2197345853257925, 0.19844136584855226, 0.17858331534008434, 0.16015418320369423, 0.14312431196741923, 0.12744759401262368, 0.11306737781073709, 0.09991974246182522, 0.08793747924289276, 0.07705179865432718]",True
1.75,0.25,1.0,0.75,2*(1-eps),"[0.28257481397985373, 0.21129092424823484, 0.15165939071563875, 0.10435848087304297, 0.06852206028337114, 0.04257113475826768, 0.024684820376846987, 0.013060113089378673, 0.006053825416302929, 0.002374225715131813, 0.002266834082758866, 0.0024570370944080122, 0.002477805683364058, 0.0023285412079934965, 0.0020569460005149614, 0.0017178668426108875, 0.0013616130599145193, 0.0010217192448892644, 0.0007259796059769687]",True
1.75,0.25,1.0,0.75,1.5*(1-eps),"[0.28257481397985373, 0.21129092424823484, 0.15165939071563875, 0.10435848087304297, 0.06852206028337114, 0.04257113475826768, 0.024684820376846987, 0.013060113089378673, 0.006053825416302929, 0.002374225715131813, 0.002266834082758866, 0.0024570370944080122, 0.002477805683364058, 0.0023285412079934965, 0.0020569460005149614, 0.0017178668426108875, 0.0013616130599145193, 0.0010217192448892644, 0.0007259796059769687]",True
1.75,0.25,1.0,0.75,1*(1-eps),"[0.3260085879689126, 0.2614327653740503, 0.20326971069315766, 0.1533378842048386, 0.11208863463131097, 0.07915694919758069, 0.05372973085546662, 0.03478057133957554, 0.021215763945546973, 0.011964609704150305, 0.006035643302683097, 0.0028429493303572186, 0.0028926073277169948, 0.0031823428671673175, 0.0033106419142395404, 0.0032565527746928305, 0.00305047805184022, 0.002735941036139904, 0.0023573926705915764]",False
1.75,0.25,1.0,0.75,0.5*(1-eps),"[0.4036140590572959, 0.36032741801400475, 0.3163760748084834, 0.2735322122886663, 0.23303039439226866, 0.19567021224784592, 0.1619109061118594, 0.1319544011270501, 0.10581396670603473, 0.08336953870639864, 0.06440985545396456, 0.04866439875142912, 0.03582748489252503, 0.02557544168098036, 0.01758029628819181, 0.01151958942278242, 0.007083900189950298, 0.004354898071001591, 0.004389097010667357]",True
1.75,0.25,1.0,0.75,0.25*(1-eps),"[0.44913615380040073, 0.42392072491940325, 0.39655513399442477, 0.36789396267779145, 0.3386574394391819, 0.3094440548089139, 0.2807407950548821, 0.2529337704849898, 0.22631991194464401, 0.2011183256006666, 0.17748171465311868, 0.15550748747625634, 0.13524657491855194, 0.11671243922905782, 0.09988890488957192, 0.08473520691686334, 0.07119245749159951, 0.05918736716239388, 0.048636211738107844]",True
1.75,0.25,1.5,0.0,2*(1-eps),"[0.47655950320092494, 0.3970678743374714, 0.33232635540776617, 0.2803704397644792, 0.238745217318281, 0.20523693603574564, 0.17805059123594055, 0.15579137731088163, 0.13739328579593615, 0.12204446466187752, 0.10918671684785002, 0.09837079562256693, 0.08916850651378491, 0.08126181345382318, 0.07441608057838323, 0.06845952908789876, 0.06324485559533137, 0.05865329322402917, 0.0545884350890943]",True
1.75,0.25,1.5,0.0,1.5*(1-eps),"[0.47655950320092494, 0.3970678743374714, 0.33232635540776617, 0.2803704397644792, 0.238745217318281, 0.20523693603574564, 0.17805059123594055, 0.15579137731088163, 0.13739328579593615, 0.12204446466187752, 0.10918671684785002, 0.09837079562256693, 0.08916850651378491, 0.08126181345382318, 0.07441608057838323, 0.06845952908789876, 0.06324485559533137, 0.05865329322402917, 0.0545884350890943]",True
1.75,0.25,1.5,0.0,1*(1-eps),"[0.5243526041799328, 0.4500087101853286, 0.3860778787075276, 0.3324064003274181, 0.28778986657569233, 0.2507745177951458, 0.21999203120369198, 0.1942704495786694, 0.17264849703567953, 0.1543535291655888, 0.1387699266340998, 0.12540809446724807, 0.113904121835939, 0.10400540827573528, 0.09541766657697348, 0.08790820241264079, 0.08129645590747875, 0.07544460556713024, 0.07024860098863218]",True
1.75,0.25,1.5,0.0,0.5*(1-eps),"[0.6171987880976694, 0.5625067958405308, 0.5097509331448501, 0.46064911444956863, 0.4159654879045271, 0.37587062532637955, 0.3401966480619646, 0.3086040004283624, 0.2806840098647235, 0.2560174737561494, 0.2342055178792213, 0.21488508291865333, 0.19773293473642353, 0.18246638449278338, 0.1688401950684322, 0.15664292432226548, 0.14569259531994563, 0.13583302928996027, 0.1269298825686574]",True
1.75,0.25,1.5,0.0,0.25*(1-eps),"[0.6771496472141478, 0.6428615747811035, 0.6069663668216323, 0.5707462916037622, 0.535134412609427, 0.5007733056725778, 0.4680760845278514, 0.4372797027710994, 0.4084917279752379, 0.38172916760247944, 0.35694613012515636, 0.33405804620170837, 0.3129567311989556, 0.2935221938522437, 0.27563039788748694, 0.25915868124677793, 0.24398874708841237, 0.23000893256574625, 0.21711527442682207]",True
1.75,0.25,1.5,0.75,2*(1-eps),"[0.4427842165806902, 0.34528409946165867, 0.2635118438728092, 0.19717754784889968, 0.1445710675426798, 0.10360900467928665, 0.07227718095629863, 0.048784008454347445, 0.03158824969701345, 0.019380688411799865, 0.011053886459620606, 0.006751227338279551, 0.0062011566857939435, 0.006054037416052979, 0.005809644640237989, 0.005428817155219955, 0.004939304555412516, 0.004380571617030779, 0.0037912326391354384]",True
1.75,0.25,1.5,0.75,1.5*(1-eps),"[0.4427842165806902, 0.34528409946165867, 0.2635118438728092, 0.19717754784889968, 0.1445710675426798, 0.10360900467928665, 0.07227718095629863, 0.048784008454347445, 0.03158824969701345, 0.019380688411799865, 0.011053886459620606, 0.006751227338279551, 0.0062011566857939435, 0.006054037416052979, 0.005809644640237989, 0.005428817155219955, 0.004939304555412516, 0.004380571617030779, 0.0037912326391354384]",True
1.75,0.25,1.5,0.75,1*(1-eps),"[0.5015942962273092, 0.4126764443811194, 0.3333489879920989, 0.2650716496930172, 0.2076860181819629, 0.16028195052330227, 0.12167551575463956, 0.09064919453400326, 0.06606041503607385, 0.046880529218665055, 0.032201259088074516, 0.021226636413339748, 0.013261635809448462, 0.008480356786150526, 0.0076520419624140695, 0.0075704627292381595, 0.007455726173351235, 0.0072043981542287945, 0.006819605789389163]",True
1.75,0.25,1.5,0.75,0.5*(1-eps),"[0.6095155138230743, 0.5481926151758819, 0.4869240612281181, 0.4280012825520733, 0.37282610043092, 0.32215240705293463, 0.27628502820125855, 0.23523438362261034, 0.19882780022983795, 0.1667885872773508, 0.1387875486520884, 0.11447672982647637, 0.09350901102373015, 0.07555039822380395, 0.060285777140970456, 0.04742134476605202, 0.03668517498946251, 0.027826469070414014, 0.020614367248287583]",True
1.75,0.25,1.5,0.75,0.25*(1-eps),"[0.674880297351101, 0.6382782076551314, 0.599024882349691, 0.5584098534901797, 0.5174640112912239, 0.4769907943682182, 0.43759547582745695, 0.39971631098752014, 0.3636550135641587, 0.3296018305600944, 0.2976620651537149, 0.2678747383028372, 0.24023127454133006, 0.2146863250692784, 0.1911715087280587, 0.16960106652385465, 0.14987962823255088, 0.13190608853894153, 0.11557764513603869]",True
1.75,0.25,1.5,1.125,2*(1-eps),"[0.4238622201691132, 0.3169363804930773, 0.22748908801793713, 0.1565377044202691, 0.1027830911541995, 0.06385667067136036, 0.03702719878845776, 0.01959014143962752, 0.009080727491344412, 0.0035613020485194776, 0.0034002231862579452, 0.003685527115320642, 0.0037165264835669993, 0.0034927623004675106, 0.0030854498339590196, 0.0025766187617406503, 0.0020422761502541615, 0.0015326515351435244, 0.0010889480034142005]",True
1.75,0.25,1.5,1.125,1.5*(1-eps),"[0.4238622201691132, 0.3169363804930773, 0.22748908801793713, 0.1565377044202691, 0.1027830911541995, 0.06385667067136036, 0.03702719878845776, 0.01959014143962752, 0.009080727491344412, 0.0035613020485194776, 0.0034002231862579452, 0.003685527115320642, 0.0037165264835669993, 0.0034927623004675106, 0.0030854498339590196, 0.0025766187617406503, 0.0020422761502541615, 0.0015326515351435244, 0.0010889480034142005]",True
1.75,0.25,1.5,1.125,1*(1-eps),"[0.48901288440535057, 0.39214914940868795, 0.3049045640601878, 0.2300068121466837, 0.16813295118548047, 0.11873542931177114, 0.08059459529985301, 0.052170848298572735, 0.03182364162810639, 0.017946877135714082, 0.009053462102814042, 0.004264376160553994, 0.004338887824149756, 0.004773578524578728, 0.0049658920140951, 0.004884840198789302, 0.004575635560331938, 0.004103958535604047, 0.0035360817544291107]",False
1.75,0.25,1.5,1.125,0.5*(1-eps),"[0.6054210935739671, 0.54049112863612, 0.474564117398638, 0.41029829181388044, 0.3495455568840965, 0.29350534051965405, 0.24286643513696202, 0.197931604397912, 0.15872095023843272, 0.12505430193391778, 0.09661462782387462, 0.07299667035139414, 0.053741227467477413, 0.03836305566832737, 0.026370459635508745, 0.017279386845864022, 0.010625851405831324, 0.006532275102066736, 0.006583493501391159]",True
1.75,0.25,1.5,1.125,0.25*(1-eps),"[0.6737042187271023, 0.6358810578252837, 0.5948327372157208, 0.5518409308016394, 0.5079861650511105, 0.4641661001202636, 0.4211111880344268, 0.37940071061182096, 0.3394798752459866, 0.3016775089678455, 0.2662227320778864, 0.233261187985988, 0.2028698500917626, 0.175068825280612, 0.14983307784792257, 0.12710279502585295, 0.10678868621159023, 0.08878107681669639, 0.07295433245030537]",True
1.75,0.5,0.5,0.0,2*(1-eps),"[0.18082918807667833, 0.15697958430318223, 0.13602641590396725, 0.11810903483458796, 0.10298168926651267, 0.09026764605460316, 0.0795843892978476, 0.0707977571006721, 0.06362689841187813, 0.05770063026769137, 0.052715824113678596, 0.048448952065542956, 0.04477977457351951, 0.041618780562361166, 0.03887947119452644, 0.03648780323615567, 0.03438523387563362, 0.032524724760396875, 0.03086831246449395]",True
1.75,0.5,0.5,0.0,1.5*(1-eps),"[0.19426677267156528, 0.17307951110819905, 0.15352409449515925, 0.1360532259531849, 0.12073141621772387, 0.10742724836724594, 0.09592720369598133, 0.08599739674986755, 0.07743478848318708, 0.0702266003839775, 0.0641750463291571, 0.05904817265993045, 0.05464469751173086, 0.05080579804501845, 0.04742420011187175, 0.04444972151520494, 0.04182808341694869, 0.039507071678060814, 0.03744130415382829]",True
1.75,0.5,0.5,0.0,1*(1-eps),"[0.20986180641002053, 0.19285928619887033, 0.17618795774528787, 0.16042669891937966, 0.14587398021455894, 0.13264211705770343, 0.12072850707482805, 0.1100654086590699, 0.100552609486542, 0.09207763834520309, 0.08452762423715185, 0.0778111779856745, 0.07196757938860777, 0.06690553922606648, 0.06250017635567756, 0.05863516073989138, 0.05520825205953425, 0.052136487607255096, 0.04935718393036287]",True
